"Product Identifier"|"Product Name"|"Product Price"|"Product Images"|"Product Video"|"Product PDF"|"Product Features"|"Dates of Reviews"
sp3442|"King Shocks® - OEM Performance Series Shock"|"$519.75 - $2,879.00"|https://www.carid.com/images/king-shocks/suspension-systems/oem-performance-rear-internal-shocks-without-adjuster.jpg,https://www.carid.com/images/king-shocks/suspension-systems/oem-performance-front-piggyback-shocks-without-adjuster.jpg,https://www.carid.com/images/king-shocks/items/oem-performance-rear-remote-shocks-with-adjuster.jpg,https://www.carid.com/images/king-shocks/items/oem-performance-rear-remote-shocks-without-adjuster.jpg,https://www.carid.com/images/brand/king-shocks/25001-138_v5_20100701.jpg,https://www.carid.com/images/brand/king-shocks/25001-138_v4_20100701.jpg,https://www.carid.com/images/brand/king-shocks/25001-138_v3_20100701.jpg,https://www.carid.com/images/brand/king-shocks/25001-138_v2_20100701.jpg,https://www.carid.com/images/king-shocks/suspension-systems/4runner-shocks.jpg,https://www.carid.com/images/king-shocks/suspension-systems/patrol-shocks.jpg,https://www.carid.com/images/king-shocks/suspension-systems/ram-shocks.jpg,https://www.carid.com/images/king-shocks/authorized-dealer.jpg|https://www.carid.com/videosglobal/king-shocks/items/video/king-shocks-2018-king-of-the-hammers-king-shocks-highlights_1080p.mp4|https://www.carid.com/images/king-shocks/info/pdf/catalog-complete.pdf,https://www.carid.com/images/king-shocks/info/pdf/catalog-oem.pdf,https://www.carid.com/images/king-shocks/info/pdf/catalog-partsreturn.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|empty|04-06-2018,05-11-2014,10-15-2013,10-15-2013,10-15-2013,10-15-2013
sp3581|"Eibach® - Anti-Roll Sway Bar"|"$113.40 - $613.17"|https://www.carid.com/images/eibach/suspension-systems/3588-320.jpg,https://www.carid.com/images/eibach/suspension-systems/15105-310.jpg,https://www.carid.com/images/eibach/suspension-systems/7728-320.jpg,https://www.carid.com/images/eibach/items/e40-40-036-03-11.jpg,https://www.carid.com/images/eibach/items/e40-72-015-01-11.jpg,https://www.carid.com/images/eibach/items/e40-72-015-01-10.jpg,https://www.carid.com/images/eibach/items/e40-72-003-01-11.jpg,https://www.carid.com/images/eibach/eibach-authorized-dealer.jpg|https://www.carid.com/videosglobal/eibach/info/video/anti-roll-kit-promo_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Depending on vehicle application, sway bar ends may or may not be available with multiple mounting holes to adjust the level of stiffness[:os:]Sway bars are forged from one solid piece of steel for greater strength and have no welds[:os:]Reduces suspension lean and side-to-side body roll around turns[:os:]Available in multiple diameters for front and rear[:os:]Durable urethane bushings can be lubricated and resist deterioration, cracking, and drying out under extreme use[:os:]Crafted from hi-tensile traditional steel that has been cold-formed, tempered and shot-peened for a consistent thickness[:os:]Will not interfere with supple, comfortable ride from springs and shocks under normal driving conditions[:os:]Specifically sized and tuned for the layout of your make and model's suspension[:os:]Provides cornering abilities of a more expensive performance vehicle without the harshness of inexpensive, inferior suspension upgrade parts[:os:]Tailored to match the exact height and progressive spring rate of Eibach Pro and Sport springs[:os:]Excellent for low-profile tires[:os:]1 million mile, non-transferrable warranty provided by manufacturer[:os:]Proudly manufactured in the United States"|02-20-2013
sp96115|"KSport® - Airtech Executive™ Air Suspension System"|"$4,275.00 - $7,125.00"|https://www.carid.com/images/ksport/suspension-systems/airtech-executive-suspension-system.jpg,https://www.carid.com/images/ksport/suspension-systems/airtech-executive-suspension-system-4.jpg,https://www.carid.com/images/ksport/suspension-systems/airtech-executive-suspension-system-3.jpg,https://www.carid.com/images/ksport/suspension-systems/airtech-executive-suspension-system-2.jpg,https://www.carid.com/images/ksport/suspension-systems/airtech-executive-suspension-system-5.jpg,https://www.carid.com/images/ksport/suspension-systems/airtech-executive-suspension-system-9.jpg,https://www.carid.com/images/ksport/suspension-systems/airtech-executive-suspension-system-11.jpg,https://www.carid.com/images/ksport/authorized-dealer.jpg|https://www.carid.com/videosglobal/ksport/suspension-systems/video/airtech-air-suspension-system_720p.mp4|https://www.carid.com/images/ksport/suspension-systems/pdf/airtech-suspension-system-manual.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|empty|10-07-2013
sp12307|"MaxTrac Suspension® - Max Pro Lift Kit"|"$167.11 - $2,773.53"|https://www.carid.com/images/maxtrac-suspension/items/k882465.jpg,https://www.carid.com/images/maxtrac-suspension/items/k883164.jpg,https://www.carid.com/images/maxtrac-suspension/items/k882262dl.jpg,https://www.carid.com/images/maxtrac-suspension/items/k882465f.jpg,https://www.carid.com/images/maxtrac-suspension/automotive-accessories/mp886821.jpg,https://www.carid.com/images/maxtrac-suspension/automotive-accessories/mp883132.jpg,https://www.carid.com/images/maxtrac-suspension/automotive-accessories/mp881231.jpg,https://www.carid.com/images/maxtrac-suspension/authorized-dealer.jpg|https://www.carid.com/videosglobal/maxtrac-suspension/video/maxtrac-suspension-story_720p.mp4|https://www.carid.com/images/maxtrac-suspension/info/pdf/maxtrac-catalog.pdf,https://www.carid.com/images/maxtrac-suspension/info/pdf/catalog-2013-installation-instructions.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Maintains your OEM ride quality while achieving maximum lift[:os:]Utilizes extended steering knuckles[:os:]Fast and simple installation process[:os:]No cutting, welding, or modification required[:os:]All mounting hardware is included[:os:]Backed by limited lifetime warranty[:os:]Made entirely in the USA"|01-24-2018,12-02-2017
sp4247|"Skyjacker® - Polyurethane Body Lift Kit"|"$155.29 - $268.18"|https://www.carid.com/images/skyjacker/performance-lift-kits/ss951p.jpg,https://www.carid.com/images/skyjacker/performance-lift-kits/ss931.jpg,https://www.carid.com/images/skyjacker/performance-lift-kits/ss931p.jpg,https://www.carid.com/images/skyjacker/performance-lift-kits/ss941p.jpg,https://www.carid.com/images/skyjacker/performance-lift-kits/ss951.jpg,https://www.carid.com/images/skyjacker/authorized-dealer.jpg,https://www.carid.com/images/skyjacker/promo/skyjacker-1.jpg|https://www.carid.com/videosglobal/skyjacker/suspension-systems/video/celebrating-its-35th-anniversary_480p.mp4|https://www.carid.com/images/skyjacker/info/pdf/skyjacker-catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf,https://www.carid.com/images/skyjacker/promo/b-w-revise-rebate-form.pdf|"More Tire And Wheel Options Than Stock Height[:os:]Limited Lifetime Warranty[:os:]Made in USA"|empty
sp17825|"ICON® - Billet Trailing Arm Kit"|"$303.21 - $749.95"|https://www.carid.com/images/icon-vehicle-dynamics/suspension-systems/54000.jpg,https://www.carid.com/images/icon-vehicle-dynamics/suspension-systems/54100.jpg,https://www.carid.com/images/icon/products/54000t.jpg,https://www.carid.com/images/icon/products/54100t.jpg,https://www.carid.com/images/icon-vehicle-dynamics/authorized-dealer.jpg|https://www.carid.com/videosglobal/icon-vehicle-dynamics/items/video/2018-king-of-the-hammers-camp-icon_1080p.mp4|https://www.carid.com/images/icon-vehicle-dynamics/info/pdf/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"On-truck adjustability using ICON's pinch housing[:os:]JM16T Rod End and ICON dual stage bushings, for excellent strength and longevity[:os:]Replaceable Nylon Rock Slider protects link and prevents hang ups while wheeling[:os:]Covered by ICON Vehicle Dynamics' Lifetime Warranty[:os:]Made in the USA"|empty
sp17689|"H&R® - Super Sport Coil Spring Lowering Kit"|"$233.01 - $320.34"|https://www.carid.com/images/h-r/automotive-accessories/50340-77.jpg,https://www.carid.com/images/h-r/products/50776-77.jpg,https://www.carid.com/images/h-r/automotive-accessories/50487-77.jpg,https://www.carid.com/images/h-r/authorized-dealer.jpg|https://www.carid.com/videosglobal/h-r/products/video/h-and-r-2016-golf-gti_1080p.mp4|https://www.carid.com/images/h-r/info/pdf/hr-technical-information-guide.pdf|"Superb ride quality[:os:]Designed for responsive, tight handling and performance[:os:]Each spring is 100% tested before leaving"|empty
sp8116|"Hotchkis® - 1.5 Street Performance Series Shock Absorber"|"$136.45 - $591.91"|https://www.carid.com/images/hotchkis/suspension-systems/70020001.jpg,https://www.carid.com/images/hotchkis/suspension-systems/70020017.jpg,https://www.carid.com/images/hotchkis/suspension-systems/79020001.jpg,https://www.carid.com/images/hotchkis/suspension-systems/79020017.jpg,https://www.carid.com/images/hotchkis/suspension-systems/70390.jpg,https://www.carid.com/images/hotchkis/suspension-systems/71390.jpg,https://www.carid.com/images/hotchkis/hotchkis-authorized-dealer.jpg|https://www.carid.com/videosglobal/hotchkis/suspension-systems/video/hotchkis-overview-video_480p.mp4|https://www.carid.com/images/hotchkis/info/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Mono-tube shock absorbers that are produced under license by renowned manufacturer Fox Shock Absorbers[:os:]Gives your classic muscle car optimum performance in slaloms and around oval racetracks[:os:]Also provides sophisticated ride comfort on pavement over rough roads[:os:]1-piece aluminum body construction provides high rigidity with light weight that reduces unsprung suspension mass[:os:]Digressive piston design provides progressive damping rates that get firmer with shock compression speed up to a fixed point[:os:]Shocks contain high-pressure nitrogen for consistent performance under a range of extreme conditions and temperatures[:os:]Black anodized billet aluminum end caps[:os:]No need to trailer your vehicle – drive it to the racetrack, run top times in events all weekend, then drive home[:os:]Excellent match for vehicles fitted with heavier, upsized wheels and tires[:os:]Polyurethane eye bushings provide a higher level of resilience which will not crumble or degrade like rubber[:os:]Multi-lip oil seal provides superior protection against intrusion by grit, water, and other contaminants[:os:]Heat treated alloy shafts pass 100 hours of salt spray testing to ensure no outside contaminants shorten lifespan[:os:]3-year manufacturer warranty[:os:]Manufactured in the United States"|09-02-2015
sp2471|"TeraFlex® - Enduro LCG™ Lift Kit"|"$2,478.54 - $2,732.19"|https://www.carid.com/images/teraflex/suspension-systems/1249372.jpg,https://www.carid.com/images/teraflex/authorized-dealer.jpg|https://www.carid.com/videosglobal/teraflex/suspension-systems/video/promo_480p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Improved ground clearance[:os:]Allows larger-diameter tires to clear wheel wells[:os:]Allows Jeep to climb steeper hills[:os:]Lift the body on the frame[:os:]Lift the suspension higher over the axles"|empty
sp30207|"Voodoo 13® - Rear Camber Arms"|"$161.92 - $800.40"|https://www.carid.com/images/voodoo-13/items/rcns-0300hc.jpg,https://www.carid.com/images/voodoo-13/items/rcns-0100hc.jpg,https://www.carid.com/images/voodoo-13/items/lohn-0400hc.jpg,https://www.carid.com/images/voodoo-13/items/losu-0100hc.jpg,https://www.carid.com/images/voodoo-13/items/losu-0100ra.jpg,https://www.carid.com/images/voodoo-13/items/lohn-0300ra.jpg,https://www.carid.com/images/voodoo-13/items/losc-0100ra.jpg,https://www.carid.com/images/voodoo-13/items/lohn-0200ra.jpg,https://www.carid.com/images/voodoo-13/suspension-parts/fcns-0300hg.jpg,https://www.carid.com/images/voodoo-13/items/rchn-0400hg.jpg,https://www.carid.com/images/voodoo-13/items/rchn-0200hg.jpg,https://www.carid.com/images/voodoo-13/items/rcns-0100hg.jpg,https://www.carid.com/images/voodoo-13/items/rcns-0100ra-11.jpg,https://www.carid.com/images/voodoo-13/items/rcns-0100ra-12.jpg,https://www.carid.com/images/voodoo-13/items/rcns-0100ra-13.jpg,https://www.carid.com/images/voodoo-13/items/rcns-0100ra-14.jpg,https://www.carid.com/images/voodoo-13/items/rcns-0100ra-15.jpg,https://www.carid.com/images/voodoo-13/voodoo-13_authorized.jpg|https://www.carid.com/videosglobal/voodoo-13/page/chris-forsberg-takes-voodoo-13-to-1st-place-at-formula-drift-long-beach_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Designed to deliver trouble-free, consistent performance[:os:]Right for your vehicle and lifestyle[:os:]Made from high-quality materials for ultimate durability[:os:]Manufactured to meet or exceed strict quality requirements"|03-21-2017,12-03-2015,11-08-2015
sp19176|"TeraFlex® - SpeedBump™ Bumpstop Kit"|"$113.99 - $695.39"|https://www.carid.com/images/teraflex/suspension-systems/1958300.jpg,https://www.carid.com/images/teraflex/suspension-systems/1958250.jpg,https://www.carid.com/images/teraflex/suspension-systems/1958700.jpg,https://www.carid.com/images/teraflex/suspension-systems/1958251.jpg,https://www.carid.com/images/teraflex/suspension-systems/1954760.jpg,https://www.carid.com/images/teraflex/suspension-systems/1958252.jpg,https://www.carid.com/images/teraflex/authorized-dealer.jpg|https://www.carid.com/videosglobal/teraflex/suspension-systems/video/promo_480p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Improved ground clearance[:os:]Allows larger-diameter tires to clear wheel wells[:os:]Allows Jeep to climb steeper hills[:os:]Lift the body on the frame[:os:]Lift the suspension higher over the axles"|empty
sp3614|"AEM® - Strut Tower Bar"|"$163.99 - $269.99"|https://www.carid.com/images/aem/suspension-systems/29-0004wr-3.jpg,https://www.carid.com/images/aem/suspension-systems/29-0004wr-2.jpg,https://www.carid.com/images/aem/suspension-systems/29-0004wr-4.jpg,https://www.carid.com/images/aem/suspension-systems/29-0004wr.jpg,https://www.carid.com/images/aem/suspension-systems/29-0005-3.jpg,https://www.carid.com/images/aem/suspension-systems/29-0005-4.jpg,https://www.carid.com/images/aem/suspension-systems/29-0005-5.jpg,https://www.carid.com/images/aem/suspension-systems/29-0005.jpg,https://www.carid.com/images/aem/suspension-systems/29-0005r-2.jpg,https://www.carid.com/images/aem/suspension-systems/29-0005r-3.jpg,https://www.carid.com/images/aem/suspension-systems/29-0005r-4.jpg,https://www.carid.com/images/aem/suspension-systems/29-0005r.jpg,https://www.carid.com/images/aem/suspension-systems/29-0006-3.jpg,https://www.carid.com/images/aem/suspension-systems/29-0006-4.jpg,https://www.carid.com/images/aem/suspension-systems/29-0006-5.jpg,https://www.carid.com/images/aem/suspension-systems/29-0006.jpg,https://www.carid.com/images/aem/aem-authorized-dealer.jpg|empty|https://www.carid.com/images/info/pdf/catalog_2016_low.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"1 1/2 inch steel tubing, providing great strength and low weight[:os:]Comes with AEM’s Lifetime Limited Warranty[:os:]Can reduce noise vibration and harshness in extreme conditions[:os:]Easy to install with one 14 millimeter socket wrench[:os:]Welded steel construction[:os:]Attaches to upper strut mounting bolts[:os:]Improves handling[:os:]Reduces metal fatigue in strut tower[:os:]Larger diameter tubing than OEM brace for improved stiffness[:os:]No drilling[:os:]Hardware included[:os:]Lifetime warranty"|04-06-2013
sp9216|"Fabtech® - Stealth Monotube Shock"|"$79.36 - $111.96"|https://www.carid.com/images/fabtech/performance-suspension-systems/fts6063.jpg,https://www.carid.com/images/fabtech/authorized-dealer.jpg|https://www.carid.com/videosglobal/fabtech/info/videos/fabtech-2016-preview-sharpen-your-edge_1080p.mp4|https://www.carid.com/images/fabtech/info/pdfs/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Monotube internal design[:os:]Seamless steel body[:os:]Vehicle specific valving designed for oversized tires[:os:]Full floating piston separates gas from oil for a consistent ride[:os:]Nitrocarb piston rod resists rock chips and corrosion[:os:]All black finish with raised nameplate as a signature of quality"|02-07-2018,06-28-2017,06-28-2017,06-09-2017,10-13-2015
sp3612|"Eibach® - Pro-Truck Shock Absorber"|"$80.03 - $349.11"|https://www.carid.com/images/eibach/suspension-systems/pro-truck-shock.jpg,https://www.carid.com/images/eibach/eibach-authorized-dealer.jpg|https://www.carid.com/videosglobal/eibach/info/video/eibach-pro-truck-shocks_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Monotube Design[:os:]Nitro-Coated Rods[:os:]Heavy Duty Powder Coating[:os:]Improved Handling and Stability—On or Off-Road[:os:]Legendary Eibach Ride Quality[:os:]Easy—Direct Replacement Installation"|empty
sp2512|"Energy Suspension® - Hyper-Flex™ System Master Set"|"$58.79 - $583.37"|https://www.carid.com/images/energy-suspension/suspension-systems/3-18111r.jpg,https://www.carid.com/images/energy-suspension/suspension-systems/3-18111g.jpg,https://www.carid.com/images/energy-suspension/suspension-systems/2-18108g.jpg,https://www.carid.com/images/energy-suspension/suspension-systems/2-18108r.jpg,https://www.carid.com/images/energy-suspension/suspension-systems/3-18103g.jpg,https://www.carid.com/images/energy-suspension/suspension-systems/3-18103r.jpg,https://www.carid.com/images/energy-suspension/suspension-systems/3-18109g.jpg,https://www.carid.com/images/energy-suspension/suspension-systems/3-18109r.jpg,https://www.carid.com/images/energy-suspension/suspension-systems/3-18127g.jpg,https://www.carid.com/images/energy-suspension/suspension-systems/3-18127r.jpg,https://www.carid.com/images/energy-suspension/suspension-systems/4-18106g.jpg,https://www.carid.com/images/energy-suspension/suspension-systems/4-18106r.jpg,https://www.carid.com/images/energy-suspension/authorized-dealer.jpg|https://www.carid.com/videosglobal/energy-suspension/suspension-systems/video/commercial.mp4|https://www.carid.com/images/energy-suspension/info/pdf/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Incredible Improvement In Control[:os:]Maintains Proper Caster And Camber Alignment[:os:]Increase In Handling And Control[:os:]Greatly Reduce Wheel Hop On Quick Acceleration[:os:]Even Braking Control Is Improved[:os:]Better Suspension Stability"|10-07-2017,09-14-2016,04-18-2015,03-23-2015,02-28-2015,12-31-2014,12-24-2014,07-09-2014,05-13-2013,04-27-2013,11-15-2012,10-25-2012
sp98902|"Zone Offroad® - Body Lift Kit"|"$92.69 - $369.07"|https://www.carid.com/images/zone-offroad/performance-lift-kits/zonj9300.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zonc9251.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zonc9353.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zonc9154.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zonc9355.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zonj9210.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zonc9211.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zonf9378.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zonf9387.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zonc9212.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zonc9315.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zonc9150.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zonc9151.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zonc9202.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zonc9157.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zonc9155.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zonc9357.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zonc9317.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zonc9352.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zond9150.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zonc9153.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zonc9155-2.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zond9150-2.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zonj9210-2.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zonc9150-2.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zond9345-2.jpg,https://www.carid.com/images/zone-offroad/performance-lift-kits/zond9150-3.jpg,https://www.carid.com/images/zone-offroad/authorized-dealer.jpg|https://www.carid.com/videosglobal/zone-offroad/info/images/video/zone-offroad-commercial_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Grade 8 body bolts[:os:]Front and Rear Bumper Relocation[:os:]Emergency Brake Line Relocation[:os:]Front Tow Hooks Retained[:os:]Steering Extension included."|empty
sp10212|"ALTA Performance® - Adjustable Rear Sway Bar"|"$207.00 - $218.70"|https://www.carid.com/images/alta-performance/suspension-systems/amp-sus-300.jpg,https://www.carid.com/images/alta-performance/suspension-systems/amp-sus-300-2.jpg,https://www.carid.com/images/alta-performance/suspension-systems/amp-sus-300-3.jpg,https://www.carid.com/images/alta-performance/authorized-dealer.jpg|empty|https://www.carid.com/images/alta-performance/suspension-systems/pdf/amp-sus-300-installation-instructions.pdf|"Solid steel construction that is resistant to corrosion[:os:]Increase stiffness by a minimum of 100% over the stock bar[:os:]Centering rings to keeps the sway bar centered[:os:]Come with bushings for better turn-in and quick response[:os:]Available in 19mm and 22mm sizes[:os:]5-Year Warranty"|10-02-2015
sp7980|"Suncore® - Passive Suspension Conversion Kit"|"$44.09 - $953.92"|https://www.carid.com/images/suncore/performance-suspension-system/151g-30-4-assy.jpg,https://www.carid.com/images/suncore/performance-suspension-system/153g-12-4.jpg,https://www.carid.com/images/suncore/performance-suspension-system/39f-30-assy.jpg,https://www.carid.com/images/suncore/performance-suspension-system/153g-12-f.jpg,https://www.carid.com/images/suncore/authorized-dealer.jpg|empty|https://www.carid.com/images/suncore/info/pdf/catalog.pdf|"Easy to install[:os:]Installation instructions included[:os:]Saves you money compared to OEM/Dealer prices[:os:]Assembled in the USA[:os:]Limited 1 year warranty"|12-07-2017,04-26-2017,09-02-2015,06-16-2015,05-23-2015,09-24-2013
sp94176|"Belltech® - Anti-Sway Bar Kit"|"$117.10 - $525.59"|https://www.carid.com/images/belltech/suspension-systems/9916.jpg,https://www.carid.com/images/belltech/suspension-systems/9979.jpg,https://www.carid.com/images/belltech/suspension-systems/9904.jpg,https://www.carid.com/images/belltech/suspension-systems/9902.jpg,https://www.carid.com/images/belltech/suspension-systems/9901.jpg,https://www.carid.com/images/belltech/suspension-systems/5404.jpg,https://www.carid.com/images/belltech/suspension-systems/9908.jpg,https://www.carid.com/images/belltech/suspension-systems/9986.jpg,https://www.carid.com/images/belltech/authorized-dealer.jpg|https://www.carid.com/videosglobal/belltech/suspension-systems/video/street-performance-shock-promo_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Anti-sway bars effectively decrease suspension lean and side-to-side body roll around turns[:os:]Sway bars are crafted from cold-formed solid steel for consistent thickness, yield strength, and lighter weight[:os:]Powder coat finish resists corrosion, chips, and scratches better than paint[:os:]Includes durable polyurethane bushings that resist deterioration, cracking, and drying out under extreme use[:os:]Flattened ends provide a superior mounting surface[:os:]Will not interfere with supple, comfortable ride from springs and shocks under normal driving conditions[:os:]Specifically sized and tuned for the layout of your make and model's suspension[:os:]Provides cornering abilities of a more expensive performance vehicle[:os:]Excellent performance enhancement when plus-sized wheels and tires are installed[:os:]Manufactured in the United States"|09-24-2017,07-06-2017,08-09-2016,03-18-2016,09-11-2015,08-01-2015,06-04-2015,02-02-2015,09-24-2014
sp109724|"Advance Adapters® - Body Lift Kit"|"$134.34 - $182.35"|https://www.carid.com/images/advance-adapters/items/kj04505bk.jpg,https://www.carid.com/images/advance-adapters/items/kj04508bk.jpg,https://www.carid.com/images/advance-adapters/items/kj04503bk.jpg,https://www.carid.com/images/advance-adapters/authorized-dealer.jpg|empty|https://www.carid.com/images/advance-adapters/products/pdf/advance-adapters-product-catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Body Lift[:os:]Everything You Need To Lift the Body of Your Vehicle 1""""""[:os:]Improves Fit Of Over Sized Tires[:os:]Maintains Proper Frame Body Alignment[:os:]Increases Performance And Handling Characteristics[:os:]All Necessary Hardware Included[:os:]Limited Lifetime Warranty"|empty
sp121218|"Fabspeed® - GT2 EVO Front Strut Bar"|$275.00|https://www.carid.com/images/fabspeed/items/fs-por-993t-sb.jpg,https://www.carid.com/images/fabspeed/items/fs-por-964t-sb-3.jpg,https://www.carid.com/images/fabspeed/items/fs-por-964t-sb-5.jpg,https://www.carid.com/images/fabspeed/items/fs-por-993t-sb-4.jpg,https://www.carid.com/images/fabspeed/items/fs-por-993t-sb-2.jpg,https://www.carid.com/images/fabspeed/authorized-dealer.jpg|empty|https://www.carid.com/images/fabspeed/items/pdf/faq.pdf,https://www.carid.com/images/fabspeed/items/pdf/warranty.pdf|"Stiffens front suspension for improved handling and turn-in[:os:]All Fabspeed performance products are backed by the Fabspeed Lifetime Limited Warranty[:os:]Designed to maximize horsepower and torque of your vehicle[:os:]Made with meticulous attention to detail and unmatched craftsmanship[:os:]Designed to get the most out of your exhaust system"|empty
sp1053|"Hotchkis® - Tubular Control Arms"|"$533.72 - $1,666.30"|https://www.carid.com/images/hotchkis/suspension-systems/1109.jpg,https://www.carid.com/images/hotchkis/suspension-systems/1110.jpg,https://www.carid.com/images/hotchkis/suspension-systems/1113l.jpg,https://www.carid.com/images/hotchkis/suspension-systems/1113u.jpg,https://www.carid.com/images/hotchkis/suspension-systems/1114l.jpg,https://www.carid.com/images/hotchkis/suspension-systems/1114u.jpg,https://www.carid.com/images/hotchkis/suspension-systems/11390u.jpg,https://www.carid.com/images/hotchkis/suspension-systems/11390l.jpg,https://www.carid.com/images/hotchkis/suspension-systems/1104-b.jpg,https://www.carid.com/images/hotchkis/hotchkis-authorized-dealer.jpg|https://www.carid.com/videosglobal/hotchkis/suspension-systems/video/hotchkis-overview-video_480p.mp4|https://www.carid.com/images/hotchkis/info/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Set of bolt-on replacement front A-arm assemblies designed to provide sports car levels of handling[:os:]Repositioned ball joints reduce body roll and improve stability at all speeds[:os:]Adjustable shims offer ride height adjustment regardless of engine and transmission combinations[:os:]Forged, heat-treated housings and ball studs provide greater strength and durability[:os:]Polyurethane coil spring pads resist crumbling, drying out, and retain resiliency longer than OEM rubber[:os:]Provides sports-car handling performance when combined with Hotchkis Tubular Upper A Arms (sold separately)[:os:]Delrin bushings made from Teflon-impregnated, self-lubricating plastic allow the arms to move easily throughout the travel arc[:os:]3-year manufacturer warranty[:os:]Manufactured in the United States"|08-13-2014
sp21175|"Prothane® - Body Lift Kit"|"$111.68 - $252.32"|https://www.carid.com/images/prothane/items/1-110-bl.jpg,https://www.carid.com/images/prothane/items/7-148-bl.jpg,https://www.carid.com/images/prothane/items/7-149-bl.jpg,https://www.carid.com/images/prothane/items/1-118-bl.jpg,https://www.carid.com/images/prothane/authorized-dealer.jpg|empty|https://www.carid.com/images/prothane/items/pdf/prothane-catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"OE quality parts from top original equipment and aftermarket manufacturers[:os:]The finest quality at a great price[:os:]Engineered to provide reliable performance for years to come"|07-04-2017
sp22893|"ARB® - OME™ BP-51 Shock Absorber"|$484.50|https://www.carid.com/images/arb/items/bp-51-shock-absorber.jpg,https://www.carid.com/images/arb/items/bp-51-shock-absorber-2.jpg,https://www.carid.com/images/arb/items/bp-51-shock-absorber-3.jpg,https://www.carid.com/images/arb/items/bp-51-shock-absorber-4.jpg,https://www.carid.com/images/arb/authorized-dealer.jpg|https://www.carid.com/videosglobal/arb/items/video/roger-s-landcruiser-legends-45-series-and-79-series_1080p.mp4|https://www.carid.com/images/arb/pdf/arb-catalog.pdf|"Engineered for both on road and off road drivability[:os:]Durability proven under extensive laboratory and real life testing, supported by scientific data logging[:os:]Instantaneously adapts to the terrain[:os:]The most finely tuned shock absorber on the market, with all valving work carried out in Australia by OME’s ride control engineers[:os:]Dramatically improved low and high speed control for increased comfort and control over all road surfaces[:os:]Made in Australia"|empty
sp106577|"Whiteline® - Essential Bushing Kit"|"$224.82 - $539.82"|https://www.carid.com/images/whiteline/suspension-systems/wek006-2.jpg,https://www.carid.com/images/whiteline/suspension-systems/wek006.jpg,https://www.carid.com/images/whiteline/suspension-systems/wek007.jpg,https://www.carid.com/images/whiteline/suspension-systems/wek002.jpg,https://www.carid.com/images/whiteline/suspension-systems/wek073.jpg,https://www.carid.com/images/whiteline/authorized-dealer.jpg,https://www.carid.com/images/whiteline/promo/whiteline-1.jpg|https://www.carid.com/videosglobal/whiteline/info/video/what-is-whiteline_720p.mp4|empty|"Precision engineered for your vehicle[:os:]Tested to outperform all comparable products on the market[:os:]Made from premium materials to endure years of abuse[:os:]Improves your vehicle's handling[:os:]Designed for perfect fit and function"|empty
